Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,IsArrDelayed,IsDepDelayed
2008,1,25,5,1935,1920,2032,2020,WN,209,N756SA,57,60,39,12,15,BWI,PIT,210,4,14,0,"",0,NA,NA,NA,NA,NA,NO,YES
2008,1,25,5,1200,1200,1255,1300,WN,3398,N200WN,55,60,39,-5,0,BWI,PIT,210,7,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,832,835,933,935,WN,3659,N271WN,61,60,41,-2,-3,BWI,PIT,210,7,13,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,649,650,753,800,WN,92,N329SW,64,70,54,-7,-1,BWI,PVD,328,3,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,723,725,829,835,WN,199,N449WN,66,70,55,-6,-2,BWI,PVD,328,3,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1646,1635,1755,1745,WN,519,N286WN,69,70,55,10,11,BWI,PVD,328,5,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1223,1225,1328,1330,WN,1064,N246LV,65,65,51,-2,-2,BWI,PVD,328,3,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1940,1940,2049,2050,WN,1082,N255WN,69,70,51,-1,0,BWI,PVD,328,6,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1519,1510,1626,1620,WN,1094,N480WN,67,70,51,6,9,BWI,PVD,328,6,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,2022,2025,2127,2135,WN,1180,N746SW,65,70,52,-8,-3,BWI,PVD,328,5,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1058,1100,1159,1205,WN,1589,N408WN,61,65,51,-6,-2,BWI,PVD,328,2,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1811,1805,1923,1915,WN,3065,N612SW,72,70,57,8,6,BWI,PVD,328,6,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,920,920,1024,1030,WN,3320,N636WN,64,70,52,-6,0,BWI,PVD,328,2,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,2120,2125,2225,2230,WN,3571,N379SW,65,65,51,-5,-5,BWI,PVD,328,4,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1345,1345,1451,1455,WN,3660,N391SW,66,70,53,-4,0,BWI,PVD,328,3,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,626,630,724,735,WN,441,N724SW,58,65,44,-11,-4,BWI,RDU,255,2,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1536,1535,1630,1640,WN,442,N464WN,54,65,45,-10,1,BWI,RDU,255,2,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,2014,2015,2114,2120,WN,1077,N328SW,60,65,45,-6,-1,BWI,RDU,255,3,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1841,1835,1937,1940,WN,2199,N422WN,56,65,43,-3,6,BWI,RDU,255,3,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,917,915,1010,1020,WN,2727,N685SW,53,65,42,-10,2,BWI,RDU,255,3,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1239,1240,1335,1345,WN,3925,N224WN,56,65,47,-10,-1,BWI,RDU,255,3,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1013,1015,1236,1305,WN,1570,N354SW,143,170,131,-29,-2,BWI,RSW,919,3,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1704,1705,1927,1955,WN,3747,N391SW,143,170,133,-28,-1,BWI,RSW,919,4,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1818,1820,2125,2110,WN,1192,N706SW,367,350,353,15,-2,BWI,SAN,2295,2,12,0,"",0,0,0,15,0,0,YES,NO
2008,1,25,5,1030,1020,1335,1310,WN,1386,N715SW,365,350,355,25,10,BWI,SAN,2295,3,7,0,"",0,10,0,15,0,0,YES,NO
2008,1,25,5,1042,1045,1336,1345,WN,180,N449WN,234,240,222,-9,-3,BWI,SAT,1407,3,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1459,1500,1749,1800,WN,196,N424WN,230,240,216,-11,-1,BWI,SAT,1407,3,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,618,620,755,805,WN,963,N250WN,97,105,82,-10,-2,BWI,SDF,495,5,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,2056,2035,2241,2225,WN,975,N353SW,105,110,92,16,21,BWI,SDF,495,5,8,0,"",0,0,0,3,0,13,YES,YES
2008,1,25,5,1636,1640,1814,1830,WN,1149,N673AA,98,110,86,-16,-4,BWI,SDF,495,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,845,845,1015,1035,WN,1592,N778SW,90,110,78,-20,0,BWI,SDF,495,3,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1248,1250,1429,1440,WN,2212,N343SW,101,110,87,-11,-2,BWI,SDF,495,4,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,853,850,1140,1150,WN,3861,N243WN,287,300,271,-10,3,BWI,SLC,1864,6,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,700,700,819,820,WN,21,N635SW,139,140,122,-1,0,BWI,STL,737,3,14,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1005,1005,1120,1125,WN,179,N329SW,135,140,123,-5,0,BWI,STL,737,3,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1353,1345,1510,1510,WN,524,N325SW,137,145,124,0,8,BWI,STL,737,3,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1946,1920,2059,2045,WN,1378,N203WN,133,145,117,14,26,BWI,STL,737,3,13,0,"",0,NA,NA,NA,NA,NA,NO,YES
2008,1,25,5,1611,1610,1722,1735,WN,3178,N253WN,131,145,119,-13,1,BWI,STL,737,3,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,739,740,959,1010,WN,701,N434WN,140,150,122,-11,-1,BWI,TPA,842,4,14,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1842,1840,2101,2115,WN,910,N699SW,139,155,123,-14,2,BWI,TPA,842,5,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1720,1710,1936,1945,WN,953,N294WN,136,155,122,-9,10,BWI,TPA,842,5,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1324,1325,1534,1555,WN,994,N486WN,130,150,117,-21,-1,BWI,TPA,842,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,607,610,822,840,WN,1224,N713SW,135,150,119,-18,-3,BWI,TPA,842,4,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1018,1020,1232,1250,WN,1614,N406WN,134,150,120,-18,-2,BWI,TPA,842,5,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,2145,2145,2400,15,WN,3766,N616SW,135,150,123,-15,0,BWI,TPA,842,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1659,1700,1723,1735,WN,101,N779SW,84,95,72,-12,-1,CLE,BNA,448,3,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,633,630,714,710,WN,1659,N328SW,101,100,73,4,3,CLE,BNA,448,6,22,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1219,1210,1327,1320,WN,437,N325SW,68,70,54,7,9,CLE,BWI,314,6,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,2021,2025,2120,2140,WN,2728,N770SA,59,75,48,-20,-4,CLE,BWI,314,4,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,655,700,818,815,WN,2877,N243WN,83,75,55,3,-5,CLE,BWI,314,3,25,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1636,1640,1742,1755,WN,3145,N704SW,66,75,52,-13,-4,CLE,BWI,314,4,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1154,1155,1340,1340,WN,542,N744SW,286,285,271,0,-1,CLE,LAS,1825,7,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,942,940,1151,1210,WN,948,N779SW,129,150,115,-19,2,CLE,MCO,895,7,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1340,1345,1548,1615,WN,3482,N611SW,128,150,117,-27,-5,CLE,MCO,895,5,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1914,1915,1944,1935,WN,712,N488WN,90,80,75,9,-1,CLE,MDW,307,6,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,834,835,842,855,WN,717,N232WN,68,80,55,-13,-1,CLE,MDW,307,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,2051,2040,2114,2055,WN,810,N477WN,83,75,68,19,11,CLE,MDW,307,4,11,0,"",0,0,0,8,0,11,YES,NO
2008,1,25,5,1037,1035,1043,1050,WN,978,N451WN,66,75,53,-7,2,CLE,MDW,307,5,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,637,640,701,700,WN,1372,N374SW,84,80,53,1,-3,CLE,MDW,307,6,25,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1449,1310,1503,1325,WN,1620,N316SW,74,75,56,98,99,CLE,MDW,307,10,8,0,"",0,2,0,0,0,96,YES,YES
2008,1,25,5,1628,1630,1640,1650,WN,1639,N764SW,72,80,59,-10,-2,CLE,MDW,307,6,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,652,655,737,740,WN,2616,N629SW,105,105,79,-3,-3,CLE,STL,487,5,21,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1414,1415,1447,1455,WN,2891,N645SW,93,100,82,-8,-1,CLE,STL,487,5,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,847,825,857,840,WN,1412,N376SW,70,75,56,17,22,CMH,BNA,338,6,8,0,"",0,1,0,0,0,16,YES,YES
2008,1,25,5,1639,1635,1649,1650,WN,3665,N619SW,70,75,56,-1,4,CMH,BNA,338,5,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1450,1445,1558,1555,WN,714,N349SW,68,70,56,3,5,CMH,BWI,336,6,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,2103,2110,2206,2215,WN,1463,N279WN,63,65,52,-9,-7,CMH,BWI,336,3,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1754,1750,1859,1900,WN,1545,N470WN,65,70,53,-1,4,CMH,BWI,336,3,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,938,940,1043,1050,WN,1759,N436WN,65,70,52,-7,-2,CMH,BWI,336,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,633,635,739,745,WN,3138,N364SW,66,70,53,-6,-2,CMH,BWI,336,3,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1734,1740,1907,1915,WN,1334,N231WN,273,275,264,-8,-6,CMH,LAS,1772,3,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,701,700,827,835,WN,3921,N741SA,266,275,253,-8,1,CMH,LAS,1772,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,727,720,925,930,WN,268,N464WN,118,130,101,-5,7,CMH,MCO,802,6,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1119,1120,1321,1330,WN,3491,N619SW,122,130,105,-9,-1,CMH,MCO,802,8,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1721,1715,1922,1930,WN,3758,N308SA,121,135,104,-8,6,CMH,MCO,802,7,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1609,1600,1612,1610,WN,689,N209WN,63,70,52,2,9,CMH,MDW,284,4,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1012,1015,1013,1025,WN,733,N506SW,61,70,50,-12,-3,CMH,MDW,284,5,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,618,615,629,625,WN,1091,N423WN,71,70,51,4,3,CMH,MDW,284,9,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,846,850,847,900,WN,1310,N754SW,61,70,49,-13,-4,CMH,MDW,284,6,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,749,745,753,755,WN,1425,N699SW,64,70,49,-2,4,CMH,MDW,284,8,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1245,1245,1247,1255,WN,2545,N484WN,62,70,47,-8,0,CMH,MDW,284,9,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1830,1835,1855,1845,WN,2633,N350SW,85,70,73,10,-5,CMH,MDW,284,6,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,2158,2125,2206,2130,WN,2797,N335SW,68,65,53,36,33,CMH,MDW,284,8,7,0,"",0,0,0,13,0,23,YES,YES
2008,1,25,5,710,710,827,830,WN,1399,N245WN,77,80,61,-3,0,CMH,PHL,405,4,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1938,1845,2049,2020,WN,1525,N254WN,71,95,59,29,53,CMH,PHL,405,5,7,0,"",0,1,0,0,0,28,YES,YES
2008,1,25,5,1106,1110,1220,1230,WN,2387,N347SW,74,80,60,-10,-4,CMH,PHL,405,4,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1253,1255,1511,1520,WN,1112,N794SW,258,265,244,-9,-2,CMH,PHX,1671,6,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,904,905,923,930,WN,1361,N474WN,79,85,67,-7,-1,CMH,STL,410,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1459,1500,1520,1525,WN,2474,N347SW,81,85,72,-5,-1,CMH,STL,410,3,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,2033,2015,2231,2230,WN,1250,N798SW,118,135,106,1,18,CMH,TPA,829,5,7,0,"",0,NA,NA,NA,NA,NA,NO,YES
2008,1,25,5,1223,1225,1417,1440,WN,1940,N203WN,114,135,103,-23,-2,CMH,TPA,829,4,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,628,625,829,845,WN,3573,N391SW,121,140,109,-16,3,CMH,TPA,829,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,615,615,659,705,WN,6,N603SW,44,50,33,-6,0,CRP,HOU,187,3,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,938,940,1022,1030,WN,20,N504SW,44,50,32,-8,-2,CRP,HOU,187,2,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1138,1140,1219,1230,WN,28,N341SW,41,50,32,-11,-2,CRP,HOU,187,2,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1443,1410,1525,1500,WN,38,N635SW,42,50,32,25,33,CRP,HOU,187,3,7,0,"",0,0,0,11,0,14,YES,YES
2008,1,25,5,1854,1745,1943,1835,WN,52,N900WN,49,50,38,68,69,CRP,HOU,187,2,9,0,"",0,0,0,5,0,63,YES,YES
2008,1,25,5,2004,1940,2049,2030,WN,60,N680AA,45,50,30,19,24,CRP,HOU,187,3,12,0,"",0,0,0,0,0,19,YES,YES
2008,1,25,5,949,950,1045,1040,WN,10,N337SW,116,110,102,5,-1,DAL,ABQ,580,5,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1155,1145,1247,1235,WN,18,N367SW,112,110,100,12,10,DAL,ABQ,580,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1936,1915,2039,2005,WN,48,N270WN,123,110,105,34,21,DAL,ABQ,580,12,6,0,"",0,6,0,13,0,15,YES,YES
2008,1,25,5,1425,1405,1518,1455,WN,558,N513SW,113,110,103,23,20,DAL,ABQ,580,3,7,0,"",0,10,0,3,0,10,YES,YES
2008,1,25,5,821,820,920,910,WN,1952,N650SW,119,110,105,10,1,DAL,ABQ,580,4,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1914,1825,2015,1915,WN,2085,N738CB,121,110,107,60,49,DAL,ABQ,580,5,9,0,"",0,6,0,11,0,43,YES,YES
2008,1,25,5,643,640,746,730,WN,2182,N671SW,123,110,112,16,3,DAL,ABQ,580,3,8,0,"",0,0,0,16,0,0,YES,NO
2008,1,25,5,713,715,810,805,WN,3053,N795SW,117,110,103,5,-2,DAL,ABQ,580,4,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1617,1615,1709,1705,WN,3420,N230WN,112,110,100,4,2,DAL,ABQ,580,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1115,1115,1227,1225,WN,16,N784SW,72,70,56,2,0,DAL,AMA,324,7,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1227,1225,1339,1335,WN,20,N504SW,72,70,61,4,2,DAL,AMA,324,4,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,2127,2020,2237,2130,WN,52,N900WN,70,70,57,67,67,DAL,AMA,324,5,8,0,"",0,1,0,0,0,66,YES,YES
2008,1,25,5,640,645,747,755,WN,1198,N608SW,67,70,55,-8,-5,DAL,AMA,324,4,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,943,925,1052,1035,WN,1452,N670SW,69,70,53,17,18,DAL,AMA,324,4,12,0,"",0,17,0,0,0,0,YES,YES
2008,1,25,5,745,745,855,855,WN,1636,N345SA,70,70,59,0,0,DAL,AMA,324,4,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1451,1420,1602,1530,WN,1676,N726SW,71,70,58,32,31,DAL,AMA,324,5,8,0,"",0,0,6,1,0,25,YES,YES
2008,1,25,5,1736,1705,1846,1815,WN,2008,N603SW,70,70,58,31,31,DAL,AMA,324,3,9,0,"",0,5,0,0,0,26,YES,YES
2008,1,25,5,1147,1145,1243,1235,WN,684,N603SW,56,50,43,8,2,DAL,AUS,189,3,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1005,1000,1103,1050,WN,791,N338SW,58,50,42,13,5,DAL,AUS,189,4,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,2026,2000,2123,2050,WN,983,N459WN,57,50,40,33,26,DAL,AUS,189,5,12,0,"",0,13,0,7,0,13,YES,YES
2008,1,25,5,1800,1735,1850,1825,WN,1127,N248WN,50,50,39,25,25,DAL,AUS,189,4,7,0,"",0,10,0,0,0,15,YES,YES
2008,1,25,5,725,725,817,815,WN,1218,N346SW,52,50,41,2,0,DAL,AUS,189,3,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1406,1400,1508,1450,WN,1295,N719SW,62,50,44,18,6,DAL,AUS,189,5,13,0,"",0,6,0,12,0,0,YES,NO
2008,1,25,5,651,650,748,740,WN,1524,N670SW,57,50,41,8,1,DAL,AUS,189,4,12,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,836,840,928,930,WN,1551,N527SW,52,50,42,-2,-4,DAL,AUS,189,3,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1847,1830,1940,1920,WN,2627,N290WN,53,50,42,20,17,DAL,AUS,189,4,7,0,"",0,0,0,3,0,17,YES,YES
2008,1,25,5,1604,1535,1703,1625,WN,2980,N324SW,59,50,44,38,29,DAL,AUS,189,6,9,0,"",0,6,0,9,0,23,YES,YES
2008,1,25,5,2046,2045,2142,2135,WN,3060,N903WN,56,50,41,7,1,DAL,AUS,189,5,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1314,1300,1410,1350,WN,3241,N640SW,56,50,40,20,14,DAL,AUS,189,5,11,0,"",0,0,0,6,0,14,YES,NO
2008,1,25,5,1614,1610,1720,1700,WN,3419,N739GB,66,50,48,20,4,DAL,AUS,189,4,14,0,"",0,0,0,20,0,0,YES,NO
2008,1,25,5,1706,1705,1827,1840,WN,1664,N314SW,81,95,70,-13,1,DAL,BHM,587,3,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1406,1335,1530,1510,WN,2800,N375SW,84,95,71,20,31,DAL,BHM,587,2,11,0,"",0,10,0,0,0,10,YES,YES
2008,1,25,5,652,655,811,830,WN,3749,N433LV,79,95,69,-19,-3,DAL,BHM,587,3,7,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,818,820,917,905,WN,4,N528SW,119,105,101,12,-2,DAL,ELP,562,3,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1815,1755,1857,1840,WN,42,N382SW,102,105,92,17,20,DAL,ELP,562,4,6,0,"",0,15,0,0,0,2,YES,YES
2008,1,25,5,2032,1950,2124,2035,WN,50,N396SW,112,105,102,49,42,DAL,ELP,562,2,8,0,"",0,16,0,7,0,26,YES,YES
2008,1,25,5,1410,1325,1503,1410,WN,342,N523SW,113,105,100,53,45,DAL,ELP,562,2,11,0,"",0,31,0,8,0,14,YES,YES
2008,1,25,5,1103,1100,1159,1145,WN,3244,N756SA,116,105,95,14,3,DAL,ELP,562,3,18,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,712,705,758,750,WN,3661,N398SW,106,105,97,8,7,DAL,ELP,562,3,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,700,700,758,800,WN,1,N504SW,58,60,45,-2,0,DAL,HOU,239,4,9,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,731,730,826,830,WN,3,N213WN,55,60,47,-4,1,DAL,HOU,239,2,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,801,800,901,900,WN,5,N505SW,60,60,47,1,1,DAL,HOU,239,3,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,827,830,937,930,WN,7,N662SW,70,60,59,7,-3,DAL,HOU,239,3,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,900,900,1000,1000,WN,9,N341SW,60,60,48,0,0,DAL,HOU,239,2,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,945,930,1045,1030,WN,11,N335SW,60,60,50,15,15,DAL,HOU,239,3,7,0,"",0,0,0,0,0,15,YES,YES
2008,1,25,5,1006,1000,1100,1100,WN,15,N634SW,54,60,47,0,6,DAL,HOU,239,2,5,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1100,1100,1212,1200,WN,19,N345SA,72,60,48,12,0,DAL,HOU,239,4,20,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1150,1130,1249,1230,WN,21,N635SW,59,60,47,19,20,DAL,HOU,239,3,9,0,"",0,14,0,0,0,5,YES,YES
2008,1,25,5,1202,1200,1259,1300,WN,23,N654SW,57,60,49,-1,2,DAL,HOU,239,3,5,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1233,1230,1339,1330,WN,25,N670SW,66,60,53,9,3,DAL,HOU,239,2,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1309,1300,1410,1400,WN,27,N361SW,61,60,46,10,9,DAL,HOU,239,4,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1331,1330,1427,1430,WN,29,N369SW,56,60,47,-3,1,DAL,HOU,239,3,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1432,1400,1532,1500,WN,31,N688SW,60,60,49,32,32,DAL,HOU,239,3,8,0,"",0,8,0,0,0,24,YES,YES
2008,1,25,5,1456,1430,1551,1530,WN,33,N396SW,55,60,45,21,26,DAL,HOU,239,3,7,0,"",0,4,0,0,0,17,YES,YES
2008,1,25,5,1544,1500,1659,1600,WN,35,N900WN,75,60,65,59,44,DAL,HOU,239,3,7,0,"",0,3,0,15,0,41,YES,YES
2008,1,25,5,1531,1530,1711,1630,WN,37,N504SW,100,60,86,41,1,DAL,HOU,239,3,11,0,"",0,0,0,41,0,0,YES,NO
2008,1,25,5,1621,1600,1733,1700,WN,39,N629SW,72,60,55,33,21,DAL,HOU,239,2,15,0,"",0,4,0,12,0,17,YES,YES
2008,1,25,5,1633,1630,1731,1730,WN,41,N695SW,58,60,50,1,3,DAL,HOU,239,2,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1742,1700,1836,1800,WN,43,N680AA,54,60,44,36,42,DAL,HOU,239,3,7,0,"",0,1,0,0,0,35,YES,YES
2008,1,25,5,1731,1730,1827,1830,WN,45,N615SW,56,60,44,-3,1,DAL,HOU,239,6,6,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1819,1800,1927,1900,WN,47,N520SW,68,60,58,27,19,DAL,HOU,239,3,7,0,"",0,0,0,8,0,19,YES,YES
2008,1,25,5,1854,1830,1952,1930,WN,49,N355SW,58,60,45,22,24,DAL,HOU,239,4,9,0,"",0,5,0,0,0,17,YES,YES
2008,1,25,5,1904,1900,2009,2000,WN,51,N282WN,65,60,44,9,4,DAL,HOU,239,10,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,2043,1930,2136,2030,WN,53,N324SW,53,60,42,66,73,DAL,HOU,239,4,7,0,"",0,18,0,0,0,48,YES,YES
2008,1,25,5,2005,2000,2104,2100,WN,55,N635SW,59,60,45,4,5,DAL,HOU,239,3,11,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,2040,2030,2140,2130,WN,57,N755SA,60,60,42,10,10,DAL,HOU,239,3,15,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,2216,2100,2309,2200,WN,59,N768SW,53,60,42,69,76,DAL,HOU,239,2,9,0,"",0,1,0,0,0,68,YES,YES
2008,1,25,5,630,630,727,730,WN,201,N514SW,57,60,46,-3,0,DAL,HOU,239,3,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,614,615,713,710,WN,1628,N367SW,59,55,45,3,-1,DAL,HOU,239,4,10,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,846,850,952,955,WN,6,N603SW,66,65,56,-3,-4,DAL,LBB,293,2,8,0,"",0,NA,NA,NA,NA,NA,NO,NO
2008,1,25,5,1713,1655,1820,1800,WN,38,N635SW,67,65,57,20,18,DAL,LBB,293,2,8,0,"",0,0,0,2,0,18,YES,YES
2008,1,25,5,1905,1845,2012,1950,WN,46,N386SW,67,65,58,22,20,DAL,LBB,293,2,7,0,"",0,5,0,2,0,15,YES,YES
